kb,example_set,fold,zero_neg_train,n_train_pos,n_train_neg,n_test_pos,n_test_neg,n_test_total,negatives,condition,k,n_bias,size,desc_p,desc_r,desc_f1,clause_p,clause_r,clause_f1,sem_p,sem_r,sem_f1,exact_equiv,accuracy,tp,tn,fp,fn,specificity,n_mss,n_cover,n_support,n_kb,n_uncoverable,n_components,largest_component,n_greedy_fallback,stage1_ms,cover_ms,reduce_ms,total_ms,oracle_queries,stage1_batch_checks,checks_total,checks_gate,checks_admpool,checks_cover_rej,checks_cover_qx,checks_redundancy,preprocessing_checks,preprocessing_ms,memory_mb,convergence_reason,qa_max_queries,qa_timeout_s,quacq_bandaid_drops,quacq_findc_unconfirmed,quacq_empty_scope_appends,quacq_prune_partial_pruned,quacq_prune_complete_pruned
fqa,2cov,1,0,0,11,0,5,5,n/a,A,,459,458,0.2052401746724891,0.9215686274509803,0.33571428571428574,0.47960618846694797,0.9970760233918129,0.6476733143399811,0.4755927475592748,0.9970760233918129,0.6440037771482531,0,1.0,0,5,0,0,1.0,458,0,0,458,0,0,0,0,4.539999063126743,0.0,0.0,4.539999063126743,0,10,10,1,9,0,0,0,0,0.0,0.0,,,,,,,,
fqa,2cov,1,0,0,11,0,5,5,reduced,C,,459,2,0.5,0.00980392156862745,0.019230769230769232,0.6296296296296297,0.049707602339181284,0.09214092140921408,0.6296296296296297,0.049707602339181284,0.09214092140921408,0,1.0,0,5,0,0,1.0,458,2,0,2,0,1,435,1,4.539999063126743,484.2111250036396,0.0,488.75112406676635,0,10,5048,1,9,5038,0,0,177,309.4087931094691,0.0,,,,,,,,
fqa,2cov,1,0,0,11,0,5,5,reduced,C∪S,1,459,2,0.5,0.00980392156862745,0.019230769230769232,0.6296296296296297,0.049707602339181284,0.09214092140921408,0.6296296296296297,0.049707602339181284,0.09214092140921408,0,1.0,0,5,0,0,1.0,458,2,0,2,0,1,435,1,4.539999063126743,484.2111250036396,0.5218749865889549,489.2729990533553,0,10,5050,1,9,5038,0,2,177,309.4087931094691,0.0,,,,,,,,
fqa,2cov,1,0,0,11,0,5,5,reduced,C∪S,2,459,2,0.5,0.00980392156862745,0.019230769230769232,0.6296296296296297,0.049707602339181284,0.09214092140921408,0.6296296296296297,0.049707602339181284,0.09214092140921408,0,1.0,0,5,0,0,1.0,458,2,0,2,0,1,435,1,4.539999063126743,484.2111250036396,0.40199997602030635,489.15312404278666,0,10,5050,1,9,5038,0,2,177,309.4087931094691,0.0,,,,,,,,
fqa,2cov,1,0,0,11,0,5,5,reduced,C∪S,3,459,2,0.5,0.00980392156862745,0.019230769230769232,0.6296296296296297,0.049707602339181284,0.09214092140921408,0.6296296296296297,0.049707602339181284,0.09214092140921408,0,1.0,0,5,0,0,1.0,458,2,0,2,0,1,435,1,4.539999063126743,484.2111250036396,0.38695900002494454,489.1380830667913,0,10,5050,1,9,5038,0,2,177,309.4087931094691,0.0,,,,,,,,
fqa,2cov,1,0,0,11,0,5,5,reduced,C∪S,5,459,2,0.5,0.00980392156862745,0.019230769230769232,0.6296296296296297,0.049707602339181284,0.09214092140921408,0.6296296296296297,0.049707602339181284,0.09214092140921408,0,1.0,0,5,0,0,1.0,458,2,0,2,0,1,435,1,4.539999063126743,484.2111250036396,0.4610840114764869,489.21220807824284,0,10,5050,1,9,5038,0,2,177,309.4087931094691,0.0,,,,,,,,
fqa,2cov,1,0,0,11,0,5,5,raw,C,,459,2,0.5,0.00980392156862745,0.019230769230769232,0.6296296296296297,0.049707602339181284,0.09214092140921408,0.6296296296296297,0.049707602339181284,0.09214092140921408,0,1.0,0,5,0,0,1.0,458,2,0,2,0,1,435,1,4.638333979528397,494.68020896892995,0.0,499.31854294845834,0,10,5048,1,9,5038,0,0,0,0.0,0.0,,,,,,,,
fqa,2cov,1,0,0,11,0,5,5,raw,C∪S,1,459,2,0.5,0.00980392156862745,0.019230769230769232,0.6296296296296297,0.049707602339181284,0.09214092140921408,0.6296296296296297,0.049707602339181284,0.09214092140921408,0,1.0,0,5,0,0,1.0,458,2,0,2,0,1,435,1,4.638333979528397,494.68020896892995,0.5318750045262277,499.85041795298457,0,10,5050,1,9,5038,0,2,0,0.0,0.0,,,,,,,,
fqa,2cov,1,0,0,11,0,5,5,raw,C∪S,2,459,2,0.5,0.00980392156862745,0.019230769230769232,0.6296296296296297,0.049707602339181284,0.09214092140921408,0.6296296296296297,0.049707602339181284,0.09214092140921408,0,1.0,0,5,0,0,1.0,458,2,0,2,0,1,435,1,4.638333979528397,494.68020896892995,0.40320795960724354,499.7217509080656,0,10,5050,1,9,5038,0,2,0,0.0,0.0,,,,,,,,
fqa,2cov,1,0,0,11,0,5,5,raw,C∪S,3,459,2,0.5,0.00980392156862745,0.019230769230769232,0.6296296296296297,0.049707602339181284,0.09214092140921408,0.6296296296296297,0.049707602339181284,0.09214092140921408,0,1.0,0,5,0,0,1.0,458,2,0,2,0,1,435,1,4.638333979528397,494.68020896892995,0.38554100319743156,499.7040839516558,0,10,5050,1,9,5038,0,2,0,0.0,0.0,,,,,,,,
fqa,2cov,1,0,0,11,0,5,5,raw,C∪S,5,459,2,0.5,0.00980392156862745,0.019230769230769232,0.6296296296296297,0.049707602339181284,0.09214092140921408,0.6296296296296297,0.049707602339181284,0.09214092140921408,0,1.0,0,5,0,0,1.0,458,2,0,2,0,1,435,1,4.638333979528397,494.68020896892995,0.4244159790687263,499.74295892752707,0,10,5050,1,9,5038,0,2,0,0.0,0.0,,,,,,,,
fqa,2cov,2,0,0,11,0,5,5,n/a,A,,459,458,0.2052401746724891,0.9215686274509803,0.33571428571428574,0.47960618846694797,0.9970760233918129,0.6476733143399811,0.4755927475592748,0.9970760233918129,0.6440037771482531,0,1.0,0,5,0,0,1.0,458,0,0,458,0,0,0,0,4.457040864508599,0.0,0.0,4.457040864508599,0,10,10,1,9,0,0,0,0,0.0,0.0,,,,,,,,
