kb,example_set,negatives,condition,k,n_folds,n_ok_folds,n_failed,n_zero_neg_folds,size_mean,size_std,desc_p_mean,desc_p_std,desc_r_mean,desc_r_std,desc_f1_mean,desc_f1_std,clause_p_mean,clause_p_std,clause_r_mean,clause_r_std,clause_f1_mean,clause_f1_std,sem_p_mean,sem_p_std,sem_r_mean,sem_r_std,sem_f1_mean,sem_f1_std,exact_equiv_mean,exact_equiv_std,accuracy_mean,accuracy_std,specificity_mean,specificity_std,tp_mean,tp_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,n_test_neg_mean,n_test_neg_std,n_mss_mean,n_mss_std,n_cover_mean,n_cover_std,n_support_mean,n_support_std,n_kb_mean,n_kb_std,n_uncoverable_mean,n_uncoverable_std,n_components_mean,n_components_std,largest_component_mean,largest_component_std,n_greedy_fallback_mean,n_greedy_fallback_std,stage1_ms_mean,stage1_ms_std,cover_ms_mean,cover_ms_std,reduce_ms_mean,reduce_ms_std,total_ms_mean,total_ms_std,preprocessing_ms_mean,preprocessing_ms_std,preprocessing_checks_mean,preprocessing_checks_std,oracle_queries_mean,oracle_queries_std,stage1_batch_checks_mean,stage1_batch_checks_std,checks_total_mean,checks_total_std,checks_gate_mean,checks_gate_std,checks_admpool_mean,checks_admpool_std,checks_cover_rej_mean,checks_cover_rej_std,checks_cover_qx_mean,checks_cover_qx_std,checks_redundancy_mean,checks_redundancy_std,memory_mb_mean,memory_mb_std
arcade-game,2cov,raw,C∪S,5,3,3,0,0,1.6666666666666667,0.5773502691896257,0.6666666666666666,0.28867513459481287,0.014285714285714285,0.0,0.02790818988002087,0.0002258803870068951,0.8333333333333334,0.14433756729740643,0.020512820512820513,0.004441155916843275,0.039951756369666816,0.008356041887864322,0.8333333333333334,0.14433756729740643,0.020512820512820513,0.004441155916843275,0.039951756369666816,0.008356041887864322,0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896257,4.333333333333333,0.5773502691896257,0,0.0,0,0.0,4.333333333333333,0.5773502691896257,1374.6666666666667,328.51230316889706,1.6666666666666667,0.5773502691896257,0,0.0,1.6666666666666667,0.5773502691896257,0,0.0,1,0.0,1294.3333333333333,301.09190180629787,1,0.0,3350.6277047369317,2889.2940656243254,2329.6529580062875,93.13019840333021,0.5676666623912752,0.30297581013679376,5680.8483294056105,2908.9793567113084,0.0,0.0,0,0.0,0,0.0,1638.6666666666667,1408.734656822687,13427.666666666666,534.6263492695934,1,0.0,1637.6666666666667,1408.734656822687,11787.333333333334,1943.93835636147,0,0.0,1.6666666666666667,0.5773502691896257,0.0,0.0
arcade-game,2cov,n/a,QuAcq,,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5555555555555556,0.0962250448649376,0.5333333333333333,0.05773502691896256,0.3333333333333333,0.5773502691896257,2.3333333333333335,0.5773502691896257,2,0.0,0,0.0,4.333333333333333,0.5773502691896257,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,211.06148631467173,144.66012087477864,0.0,0.0,0.0,0.0,211.06148631467173,144.66012087477864,0.0,0.0,0,0.0,28.666666666666668,0.5773502691896257,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.263362248738607,0.11755427500364
arcade-game,ff,n/a,A,,3,3,0,0,817,65.88626564011653,0.0823486503556325,0.006348519722755374,0.9571428571428572,0.0,0.15160597486067506,0.010802900910071063,0.1520273490424423,0.011066342728054448,0.9923076923076923,0.0,0.26355250419106147,0.016733193109574333,0.1516498131971475,0.01769376776775322,0.9923076923076923,0.0,0.26281535465954214,0.026870050232539456,0,0.0,0.2222222222222222,0.04811252243246882,1.0,0.0,0,0.0,1.6666666666666667,0.5773502691896257,0,0.0,5.666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,817,65.88626564011653,0,0.0,0,0.0,817,65.88626564011653,0,0.0,0,0.0,0,0.0,0,0.0,24108.119880605955,2226.352104039608,0.0,0.0,0.0,0.0,24108.119880605955,2226.352104039608,0.0,0.0,0,0.0,0,0.0,2811.6666666666665,94.97543542060407,2811.6666666666665,94.97543542060407,1,0.0,2810.6666666666665,94.97543542060407,0,0.0,0,0.0,0,0.0,0.0,0.0
arcade-game,ff,reduced,C,,3,3,0,0,1,0.0,1.0,0.0,0.014285714285714285,0.0,0.028169014084507043,0.0,1.0,0.0,0.015384615384615385,0.0,0.030303030303030307,0.0,1.0,0.0,0.015384615384615385,0.0,0.030303030303030307,0.0,0,0.0,0.9583333333333334,0.07216878364870322,0.8333333333333334,0.28867513459481287,5.666666666666667,0.5773502691896257,1.3333333333333333,0.5773502691896257,0.3333333333333333,0.5773502691896257,0,0.0,1.6666666666666667,0.5773502691896257,817,65.88626564011653,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,540.3333333333334,54.97575223071835,1,0.0,24108.119880605955,2226.352104039608,615.8658746668758,88.14170363117904,0.0,0.0,24723.98575527283,2312.6211361569676,52.03000102968266,12.72361167803324,29.333333333333332,6.110100926607787,0,0.0,2811.6666666666665,94.97543542060407,5523.333333333333,418.0841223167095,1,0.0,2810.6666666666665,94.97543542060407,2711.6666666666665,400.9991687439431,0,0.0,0,0.0,0.0,0.0
arcade-game,ff,reduced,C∪S,1,3,3,0,0,88.33333333333333,8.504900548115382,0.4328569197125898,0.04163343101454368,0.5428571428571428,0.0,0.4809230484179321,0.025788539919747996,0.604311357644764,0.05365823796279867,0.6025641025641025,0.024727309643571654,0.6031840918154286,0.03890816286845486,0.6662913672298968,0.04334427282611668,0.764102564102564,0.031088091417902933,0.7115583530213806,0.03500224903833158,0,0.0,0.4027777777777778,0.08673608331108887,1.0,0.0,1.3333333333333333,0.5773502691896257,1.6666666666666667,0.5773502691896257,0,0.0,4.333333333333333,0.5773502691896257,1.6666666666666667,0.5773502691896257,817,65.88626564011653,1,0.0,410.3333333333333,69.65869172855125,88.33333333333333,8.504900548115382,0,0.0,1,0.0,540.3333333333334,54.97575223071835,1,0.0,24108.119880605955,2226.352104039608,615.8658746668758,88.14170363117904,80.70444399102901,23.7361549211877,24804.69019926386,2329.469744666021,52.03000102968266,12.72361167803324,29.333333333333332,6.110100926607787,0,0.0,2811.6666666666665,94.97543542060407,5934.666666666667,446.75981615777994,1,0.0,2810.6666666666665,94.97543542060407,2711.6666666666665,400.9991687439431,0,0.0,411.3333333333333,69.65869172855125,0.0,0.0
arcade-game,ff,reduced,C∪S,2,3,3,0,0,45.333333333333336,3.2145502536643185,0.66313946297335,0.03269919448998609,0.42857142857142855,0.014285714285714263,0.5202512615044466,0.011120109581484568,0.8301993028127613,0.027345347336120682,0.4717948717948718,0.024727309643571675,0.6010594735642483,0.014553485604250956,0.8695802615106413,0.02981313733866287,0.5564102564102564,0.02472730964357172,0.6779432469834946,0.009090798931413489,0,0.0,0.7083333333333334,0.19094065395649334,1.0,0.0,3.6666666666666665,1.5275252316519468,1.6666666666666667,0.5773502691896257,0,0.0,2,1.0,1.6666666666666667,0.5773502691896257,817,65.88626564011653,1,0.0,99,9.539392014169456,45.333333333333336,3.2145502536643185,0,0.0,1,0.0,540.3333333333334,54.97575223071835,1,0.0,24108.119880605955,2226.352104039608,615.8658746668758,88.14170363117904,23.78590265288949,1.8080581468684438,24747.77165792572,2313.472368743387,52.03000102968266,12.72361167803324,29.333333333333332,6.110100926607787,0,0.0,2811.6666666666665,94.97543542060407,5623.333333333333,419.4595729427728,1,0.0,2810.6666666666665,94.97543542060407,2711.6666666666665,400.9991687439431,0,0.0,100,9.539392014169456,0.0,0.0
arcade-game,ff,reduced,C∪S,3,3,3,0,0,34.666666666666664,2.0816659994661326,0.8095903390021038,0.047426090025745736,0.4,0.0,0.5351717816103988,0.010554221834087349,0.9412454462659381,0.031325592627535585,0.4461538461538462,0.0,0.6052647676837692,0.006543234445545474,0.9664416113302584,0.021015419743100755,0.5102564102564102,0.00444115591684326,0.6677946982515509,0.0019538080175621805,0,0.0,0.7916666666666666,0.2602082499332666,1.0,0.0,4.333333333333333,2.0816659994661326,1.6666666666666667,0.5773502691896257,0,0.0,1.3333333333333333,1.5275252316519468,1.6666666666666667,0.5773502691896257,817,65.88626564011653,1,0.0,65.66666666666667,10.016652800877813,34.666666666666664,2.0816659994661326,0,0.0,1,0.0,540.3333333333334,54.97575223071835,1,0.0,24108.119880605955,2226.352104039608,615.8658746668758,88.14170363117904,17.450916639063507,4.348670010506646,24741.436671911895,2316.917822416591,52.03000102968266,12.72361167803324,29.333333333333332,6.110100926607787,0,0.0,2811.6666666666665,94.97543542060407,5590,427.2282762177616,1,0.0,2810.6666666666665,94.97543542060407,2711.6666666666665,400.9991687439431,0,0.0,66.66666666666667,10.016652800877813,0.0,0.0
arcade-game,ff,reduced,C∪S,5,3,3,0,0,33.333333333333336,1.5275252316519468,0.8111201298701299,0.036674212179836074,0.38571428571428573,0.0,0.5226564412172636,0.007691326058680717,0.9451521778749772,0.023747487778565432,0.43846153846153846,0.0,0.5989748677248677,0.004795201600123117,0.9702933638403349,0.014483603667959567,0.5,0.0,0.659909813281822,0.00334983916431004,0,0.0,0.7916666666666666,0.2602082499332666,1.0,0.0,4.333333333333333,2.0816659994661326,1.6666666666666667,0.5773502691896257,0,0.0,1.3333333333333333,1.5275252316519468,1.6666666666666667,0.5773502691896257,817,65.88626564011653,1,0.0,62.666666666666664,6.6583281184793925,33.333333333333336,1.5275252316519468,0,0.0,1,0.0,540.3333333333334,54.97575223071835,1,0.0,24108.119880605955,2226.352104039608,615.8658746668758,88.14170363117904,16.530667004796367,3.9854690111442435,24740.516422277626,2315.686336085152,52.03000102968266,12.72361167803324,29.333333333333332,6.110100926607787,0,0.0,2811.6666666666665,94.97543542060407,5587,423.84431103885305,1,0.0,2810.6666666666665,94.97543542060407,2711.6666666666665,400.9991687439431,0,0.0,63.666666666666664,6.6583281184793925,0.0,0.0
arcade-game,ff,raw,C,,3,3,0,0,1,0.0,1.0,0.0,0.014285714285714285,0.0,0.028169014084507043,0.0,1.0,0.0,0.015384615384615385,0.0,0.030303030303030307,0.0,1.0,0.0,0.015384615384615385,0.0,0.030303030303030307,0.0,0,0.0,0.9583333333333334,0.07216878364870322,0.8333333333333334,0.28867513459481287,5.666666666666667,0.5773502691896257,1.3333333333333333,0.5773502691896257,0.3333333333333333,0.5773502691896257,0,0.0,1.6666666666666667,0.5773502691896257,817,65.88626564011653,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,540.3333333333334,54.97575223071835,1,0.0,25311.45044074704,3549.3698230877835,597.6178466808051,65.86826974130805,0.0,0.0,25909.068287427846,3580.1801916116356,0.0,0.0,0,0.0,0,0.0,2811.6666666666665,94.97543542060407,5523.333333333333,418.0841223167095,1,0.0,2810.6666666666665,94.97543542060407,2711.6666666666665,400.9991687439431,0,0.0,0,0.0,0.0,0.0
arcade-game,ff,raw,C∪S,1,3,3,0,0,88.33333333333333,8.504900548115382,0.4328569197125898,0.04163343101454368,0.5428571428571428,0.0,0.4809230484179321,0.025788539919747996,0.604311357644764,0.05365823796279867,0.6025641025641025,0.024727309643571654,0.6031840918154286,0.03890816286845486,0.6662913672298968,0.04334427282611668,0.764102564102564,0.031088091417902933,0.7115583530213806,0.03500224903833158,0,0.0,0.4027777777777778,0.08673608331108887,1.0,0.0,1.3333333333333333,0.5773502691896257,1.6666666666666667,0.5773502691896257,0,0.0,4.333333333333333,0.5773502691896257,1.6666666666666667,0.5773502691896257,817,65.88626564011653,1,0.0,410.3333333333333,69.65869172855125,88.33333333333333,8.504900548115382,0,0.0,1,0.0,540.3333333333334,54.97575223071835,1,0.0,25311.45044074704,3549.3698230877835,597.6178466808051,65.86826974130805,73.4673189969423,14.227788800345708,25982.53560642479,3594.017069245875,0.0,0.0,0,0.0,0,0.0,2811.6666666666665,94.97543542060407,5934.666666666667,446.75981615777994,1,0.0,2810.6666666666665,94.97543542060407,2711.6666666666665,400.9991687439431,0,0.0,411.3333333333333,69.65869172855125,0.0,0.0
