kb,example_set,fold,zero_neg_train,n_train_pos,n_train_neg,n_test_pos,n_test_neg,n_test_total,negatives,condition,k,n_bias,size,desc_p,desc_r,desc_f1,clause_p,clause_r,clause_f1,sem_p,sem_r,sem_f1,exact_equiv,accuracy,tp,tn,fp,fn,specificity,n_mss,n_cover,n_support,n_kb,n_uncoverable,n_components,largest_component,n_greedy_fallback,stage1_ms,cover_ms,reduce_ms,total_ms,oracle_queries,stage1_batch_checks,checks_total,checks_gate,checks_admpool,checks_cover_rej,checks_cover_qx,checks_redundancy,preprocessing_checks,preprocessing_ms,memory_mb,convergence_reason,qa_max_queries,qa_timeout_s,quacq_bandaid_drops,quacq_findc_unconfirmed,quacq_empty_scope_appends,quacq_prune_partial_pruned,quacq_prune_complete_pruned
arcade-game,ff,1,0,11,3,6,2,8,raw,C∪S,3,1755,34,0.8235294117647058,0.4,0.5384615384615384,0.9508196721311475,0.4461538461538462,0.6073298429319371,0.9705882352941176,0.5076923076923077,0.6666666666666666,0,0.875,5,2,0,1,1.0,776,1,62,34,0,1,490,1,28014.533179695718,569.9704160215333,15.723375021480024,28600.22697073873,0,2867,5258,1,2866,2328,0,63,0,0.0,0.0,,,,,,,,
arcade-game,ff,1,0,11,3,6,2,8,raw,C∪S,5,1755,33,0.8181818181818182,0.38571428571428573,0.5242718446601942,0.95,0.43846153846153846,0.6,0.9701492537313433,0.5,0.6598984771573605,0,0.875,5,2,0,1,1.0,776,1,61,33,0,1,490,1,28014.533179695718,569.9704160215333,14.761166996322572,28599.264762713574,0,2867,5257,1,2866,2328,0,62,0,0.0,0.0,,,,,,,,
arcade-game,ff,2,0,12,4,5,1,6,n/a,A,,1755,782,0.08567774936061381,0.9571428571428572,0.1572769953051643,0.1573170731707317,0.9923076923076923,0.27157894736842103,0.16125,0.9923076923076923,0.2774193548387097,0,0.16666666666666666,0,1,0,5,1.0,782,0,0,782,0,0,0,0,26085.907828819472,0.0,0.0,26085.907828819472,0,2866,2866,1,2865,0,0,0,0,0.0,0.0,,,,,,,,
arcade-game,ff,2,0,12,4,5,1,6,reduced,C,,1755,1,1.0,0.014285714285714285,0.028169014084507043,1.0,0.015384615384615385,0.030303030303030307,1.0,0.015384615384615385,0.030303030303030307,0,1.0,5,1,0,0,1.0,782,1,0,1,0,1,599,1,26085.907828819472,706.0254160314798,0.0,26791.933244850952,0,2866,5994,1,2865,3128,0,0,36,65.54083403898403,0.0,,,,,,,,
arcade-game,ff,2,0,12,4,5,1,6,reduced,C∪S,1,1755,97,0.3917525773195876,0.5428571428571428,0.4550898203592814,0.5547445255474452,0.5846153846153846,0.5692883895131087,0.6329113924050633,0.7692307692307693,0.6944444444444444,0,0.3333333333333333,1,1,0,4,1.0,782,1,454,97,0,1,599,1,26085.907828819472,706.0254160314798,83.45754095353186,26875.390785804484,0,2866,6449,1,2865,3128,0,455,36,65.54083403898403,0.0,,,,,,,,
arcade-game,ff,2,0,12,4,5,1,6,reduced,C∪S,2,1755,44,0.6590909090909091,0.4142857142857143,0.5087719298245614,0.8309859154929577,0.45384615384615384,0.5870646766169154,0.8860759493670886,0.5384615384615384,0.6698564593301435,0,0.5,2,1,0,3,1.0,782,1,98,44,0,1,599,1,26085.907828819472,706.0254160314798,23.38099997723475,26815.314244828187,0,2866,6093,1,2865,3128,0,99,36,65.54083403898403,0.0,,,,,,,,
arcade-game,ff,2,0,12,4,5,1,6,reduced,C∪S,3,1755,37,0.7567567567567568,0.4,0.5233644859813084,0.90625,0.4461538461538462,0.5979381443298969,0.9436619718309859,0.5153846153846153,0.6666666666666665,0,0.5,2,1,0,3,1.0,782,1,77,37,0,1,599,1,26085.907828819472,706.0254160314798,20.80270799342543,26812.735952844378,0,2866,6072,1,2865,3128,0,78,36,65.54083403898403,0.0,,,,,,,,
arcade-game,ff,2,0,12,4,5,1,6,reduced,C∪S,5,1755,35,0.7714285714285715,0.38571428571428573,0.5142857142857142,0.9193548387096774,0.43846153846153846,0.59375,0.9558823529411765,0.5,0.6565656565656566,0,0.5,2,1,0,3,1.0,782,1,70,35,0,1,599,1,26085.907828819472,706.0254160314798,17.408124986104667,26809.341369837057,0,2866,6065,1,2865,3128,0,71,36,65.54083403898403,0.0,,,,,,,,
arcade-game,ff,2,0,12,4,5,1,6,raw,C,,1755,1,1.0,0.014285714285714285,0.028169014084507043,1.0,0.015384615384615385,0.030303030303030307,1.0,0.015384615384615385,0.030303030303030307,0,1.0,5,1,0,0,1.0,782,1,0,1,0,1,599,1,26627.873449004255,672.8039580048062,0.0,27300.67740700906,0,2866,5994,1,2865,3128,0,0,0,0.0,0.0,,,,,,,,
arcade-game,ff,2,0,12,4,5,1,6,raw,C∪S,1,1755,97,0.3917525773195876,0.5428571428571428,0.4550898203592814,0.5547445255474452,0.5846153846153846,0.5692883895131087,0.6329113924050633,0.7692307692307693,0.6944444444444444,0,0.3333333333333333,1,1,0,4,1.0,782,1,454,97,0,1,599,1,26627.873449004255,672.8039580048062,82.4534579878673,27383.13086499693,0,2866,6449,1,2865,3128,0,455,0,0.0,0.0,,,,,,,,
arcade-game,ff,2,0,12,4,5,1,6,raw,C∪S,2,1755,44,0.6590909090909091,0.4142857142857143,0.5087719298245614,0.8309859154929577,0.45384615384615384,0.5870646766169154,0.8860759493670886,0.5384615384615384,0.6698564593301435,0,0.5,2,1,0,3,1.0,782,1,98,44,0,1,599,1,26627.873449004255,672.8039580048062,23.26166699640453,27323.939074005466,0,2866,6093,1,2865,3128,0,99,0,0.0,0.0,,,,,,,,
arcade-game,ff,2,0,12,4,5,1,6,raw,C∪S,3,1755,37,0.7567567567567568,0.4,0.5233644859813084,0.90625,0.4461538461538462,0.5979381443298969,0.9436619718309859,0.5153846153846153,0.6666666666666665,0,0.5,2,1,0,3,1.0,782,1,77,37,0,1,599,1,26627.873449004255,672.8039580048062,17.609374946914613,27318.286781955976,0,2866,6072,1,2865,3128,0,78,0,0.0,0.0,,,,,,,,
arcade-game,ff,2,0,12,4,5,1,6,raw,C∪S,5,1755,35,0.7714285714285715,0.38571428571428573,0.5142857142857142,0.9193548387096774,0.43846153846153846,0.59375,0.9558823529411765,0.5,0.6565656565656566,0,0.5,2,1,0,3,1.0,782,1,70,35,0,1,599,1,26627.873449004255,672.8039580048062,16.13529201131314,27316.812699020375,0,2866,6065,1,2865,3128,0,71,0,0.0,0.0,,,,,,,,
arcade-game,ff,0,0,11,3,6,2,8,n/a,QuAcq,,1755,1,1.0,0.014285714285714285,0.028169014084507043,1.0,0.007692307692307693,0.015267175572519085,1.0,0.007692307692307693,0.015267175572519085,0,1.0,6,2,0,0,1.0,0,0,0,1,0,0,0,0,2931.2797089805827,0.0,0.0,2931.2797089805827,20,,0,0,0,0,0,0,0,0.0,2.389791488647461,pool_exhausted,,,0,0,0,2,862
arcade-game,ff,1,0,11,3,6,2,8,n/a,QuAcq,,1755,1,1.0,0.014285714285714285,0.028169014084507043,1.0,0.007692307692307693,0.015267175572519085,1.0,0.007692307692307693,0.015267175572519085,0,1.0,6,2,0,0,1.0,0,0,0,1,0,0,0,0,3518.796290969476,0.0,0.0,3518.796290969476,20,,0,0,0,0,0,0,0,0.0,2.261770248413086,pool_exhausted,,,0,0,0,2,978
arcade-game,ff,2,0,12,4,5,1,6,n/a,QuAcq,,1755,1,1.0,0.014285714285714285,0.028169014084507043,1.0,0.007692307692307693,0.015267175572519085,1.0,0.007692307692307693,0.015267175572519085,0,1.0,5,1,0,0,1.0,0,0,0,1,0,0,0,0,3435.798416961916,0.0,0.0,3435.798416961916,21,,0,0,0,0,0,0,0,0.0,2.271383285522461,pool_exhausted,,,0,0,0,0,973
arcade-game,ff,0,0,11,3,6,2,8,n/a,QuAcq-active,,1755,27,0.8888888888888888,0.34285714285714286,0.4948453608247422,1.0,0.2923076923076923,0.4523809523809524,1.0,0.2923076923076923,0.4523809523809524,0,1.0,6,2,0,0,1.0,0,0,0,27,0,0,0,0,5213442.725957953,0.0,0.0,5213442.725957953,5000,,0,0,0,0,0,0,0,0.0,86.02885818481445,max_queries,5000,7200.0,326,13,0,702,0
arcade-game,ff,1,0,11,3,6,2,8,n/a,QuAcq-active,,1755,27,0.8888888888888888,0.34285714285714286,0.4948453608247422,1.0,0.2923076923076923,0.4523809523809524,1.0,0.2923076923076923,0.4523809523809524,0,1.0,6,2,0,0,1.0,0,0,0,27,0,0,0,0,5213442.725957953,0.0,0.0,5213442.725957953,5000,,0,0,0,0,0,0,0,0.0,86.02885818481445,max_queries,5000,7200.0,326,13,0,702,0
arcade-game,ff,2,0,12,4,5,1,6,n/a,QuAcq-active,,1755,27,0.8888888888888888,0.34285714285714286,0.4948453608247422,1.0,0.2923076923076923,0.4523809523809524,1.0,0.2923076923076923,0.4523809523809524,0,1.0,5,1,0,0,1.0,0,0,0,27,0,0,0,0,5213442.725957953,0.0,0.0,5213442.725957953,5000,,0,0,0,0,0,0,0,0.0,86.02885818481445,max_queries,5000,7200.0,326,13,0,702,0
arcade-game,rs_1n,0,0,39,4,20,2,22,n/a,A,,1755,517,0.12959381044487428,0.9571428571428572,0.2282793867120954,0.23411978221415608,0.9923076923076923,0.3788546255506608,0.24202626641651032,0.9923076923076923,0.38914027149321273,0,0.4090909090909091,7,2,0,13,1.0,517,0,0,517,0,0,0,0,90136.0569933313,0.0,0.0,90136.0569933313,0,3127,3127,1,3126,0,0,0,0,0.0,0.0,,,,,,,,
arcade-game,rs_1n,0,0,39,4,20,2,22,reduced,C,,1755,1,1.0,0.014285714285714285,0.028169014084507043,1.0,0.015384615384615385,0.030303030303030307,1.0,0.015384615384615385,0.030303030303030307,0,1.0,20,2,0,0,1.0,517,1,0,1,0,1,261,1,90136.0569933313,533.9625410269946,0.0,90670.01953435829,0,3127,5195,1,3126,2068,0,0,32,64.77774993982166,0.0,,,,,,,,
arcade-game,rs_1n,0,0,39,4,20,2,22,reduced,C∪S,1,1755,180,0.25555555555555554,0.6571428571428571,0.36799999999999994,0.4177777777777778,0.7230769230769231,0.5295774647887324,0.4791666666666667,0.8846153846153846,0.6216216216216216,0,0.45454545454545453,8,2,0,12,1.0,517,1,449,180,0,1,261,1,90136.0569933313,533.9625410269946,122.1958749811165,90792.2154093394,0,3127,5645,1,3126,2068,0,450,32,64.77774993982166,0.0,,,,,,,,
arcade-game,rs_1n,0,0,39,4,20,2,22,reduced,C∪S,2,1755,154,0.2922077922077922,0.6428571428571429,0.40178571428571425,0.4479166666666667,0.6615384615384615,0.5341614906832298,0.5025125628140703,0.7692307692307693,0.60790273556231,0,0.5454545454545454,10,2,0,10,1.0,517,1,268,154,0,1,261,1,90136.0569933313,533.9625410269946,79.82662500580773,90749.8461593641,0,3127,5464,1,3126,2068,0,269,32,64.77774993982166,0.0,,,,,,,,
arcade-game,rs_1n,0,0,39,4,20,2,22,reduced,C∪S,3,1755,98,0.3979591836734694,0.5571428571428572,0.4642857142857143,0.5757575757575758,0.5846153846153846,0.5801526717557253,0.6402877697841727,0.6846153846153846,0.6617100371747212,0,0.8181818181818182,16,2,0,4,1.0,517,1,181,98,0,1,261,1,90136.0569933313,533.9625410269946,51.36083299294114,90721.38036735123,0,3127,5377,1,3126,2068,0,182,32,64.77774993982166,0.0,,,,,,,,
arcade-game,rs_1n,0,0,39,4,20,2,22,reduced,C∪S,5,1755,45,0.7111111111111111,0.45714285714285713,0.5565217391304348,0.8904109589041096,0.5,0.6403940886699507,0.9259259259259259,0.5769230769230769,0.7109004739336493,0,1.0,20,2,0,0,1.0,517,1,76,45,0,1,261,1,90136.0569933313,533.9625410269946,21.962916012853384,90691.98245037114,0,3127,5272,1,3126,2068,0,77,32,64.77774993982166,0.0,,,,,,,,
arcade-game,rs_1n,0,0,39,4,20,2,22,raw,C,,1755,1,1.0,0.014285714285714285,0.028169014084507043,1.0,0.015384615384615385,0.030303030303030307,1.0,0.015384615384615385,0.030303030303030307,0,1.0,20,2,0,0,1.0,517,1,0,1,0,1,261,1,93936.73264200334,539.5116659929045,0.0,94476.24430799624,0,3127,5195,1,3126,2068,0,0,0,0.0,0.0,,,,,,,,
arcade-game,rs_1n,0,0,39,4,20,2,22,raw,C∪S,1,1755,180,0.25555555555555554,0.6571428571428571,0.36799999999999994,0.4177777777777778,0.7230769230769231,0.5295774647887324,0.4791666666666667,0.8846153846153846,0.6216216216216216,0,0.45454545454545453,8,2,0,12,1.0,517,1,449,180,0,1,261,1,93936.73264200334,539.5116659929045,117.01849999371916,94593.26280798996,0,3127,5645,1,3126,2068,0,450,0,0.0,0.0,,,,,,,,
arcade-game,rs_1n,0,0,39,4,20,2,22,raw,C∪S,2,1755,154,0.2922077922077922,0.6428571428571429,0.40178571428571425,0.4479166666666667,0.6615384615384615,0.5341614906832298,0.5025125628140703,0.7692307692307693,0.60790273556231,0,0.5454545454545454,10,2,0,10,1.0,517,1,268,154,0,1,261,1,93936.73264200334,539.5116659929045,78.68575002066791,94554.93005801691,0,3127,5464,1,3126,2068,0,269,0,0.0,0.0,,,,,,,,
arcade-game,rs_1n,0,0,39,4,20,2,22,raw,C∪S,3,1755,98,0.3979591836734694,0.5571428571428572,0.4642857142857143,0.5757575757575758,0.5846153846153846,0.5801526717557253,0.6402877697841727,0.6846153846153846,0.6617100371747212,0,0.8181818181818182,16,2,0,4,1.0,517,1,181,98,0,1,261,1,93936.73264200334,539.5116659929045,52.87995794788003,94529.12426594412,0,3127,5377,1,3126,2068,0,182,0,0.0,0.0,,,,,,,,
arcade-game,rs_1n,0,0,39,4,20,2,22,raw,C∪S,5,1755,45,0.7111111111111111,0.45714285714285713,0.5565217391304348,0.8904109589041096,0.5,0.6403940886699507,0.9259259259259259,0.5769230769230769,0.7109004739336493,0,1.0,20,2,0,0,1.0,517,1,76,45,0,1,261,1,93936.73264200334,539.5116659929045,23.312208999413997,94499.55651699565,0,3127,5272,1,3126,2068,0,77,0,0.0,0.0,,,,,,,,
arcade-game,rs_1n,1,0,39,4,20,2,22,n/a,A,,1755,560,0.11964285714285715,0.9571428571428572,0.21269841269841272,0.21680672268907564,0.9923076923076923,0.3558620689655172,0.22591943957968477,0.9923076923076923,0.3680456490727532,0,0.45454545454545453,8,2,0,12,1.0,560,0,0,560,0,0,0,0,92455.47813712619,0.0,0.0,92455.47813712619,0,3075,3075,1,3074,0,0,0,0,0.0,0.0,,,,,,,,
arcade-game,rs_1n,1,0,39,4,20,2,22,reduced,C,,1755,1,1.0,0.014285714285714285,0.028169014084507043,1.0,0.03076923076923077,0.059701492537313446,1.0,0.03076923076923077,0.059701492537313446,0,0.9545454545454546,20,1,1,0,0.5,560,1,0,1,0,1,340,1,92455.47813712619,592.5741670071147,0.0,93048.0523041333,0,3075,5315,1,3074,2240,0,0,32,65.53174997679889,0.0,,,,,,,,
arcade-game,rs_1n,1,0,39,4,20,2,22,reduced,C∪S,1,1755,188,0.24468085106382978,0.6571428571428571,0.3565891472868217,0.39035087719298245,0.6846153846153846,0.4972067039106145,0.44813278008298757,0.8307692307692308,0.582210242587601,0,0.5454545454545454,10,2,0,10,1.0,560,1,426,188,0,1,340,1,92455.47813712619,592.5741670071147,112.67075000796467,93160.72305414127,0,3075,5742,1,3074,2240,0,427,32,65.53174997679889,0.0,,,,,,,,
arcade-game,rs_1n,1,0,39,4,20,2,22,reduced,C∪S,2,1755,160,0.26875,0.6142857142857143,0.3739130434782608,0.40425531914893614,0.5846153846153846,0.47798742138364786,0.4626865671641791,0.7153846153846154,0.5619335347432025,0,0.6363636363636364,12,2,0,8,1.0,560,1,276,160,0,1,340,1,92455.47813712619,592.5741670071147,81.79287501843646,93129.84517915174,0,3075,5592,1,3074,2240,0,277,32,65.53174997679889,0.0,,,,,,,,
arcade-game,rs_1n,1,0,39,4,20,2,22,reduced,C∪S,3,1755,85,0.4235294117647059,0.5142857142857142,0.464516129032258,0.6106194690265486,0.5307692307692308,0.5679012345679012,0.6774193548387096,0.6461538461538462,0.6614173228346457,0,0.7727272727272727,15,2,0,5,1.0,560,1,151,85,0,1,340,1,92455.47813712619,592.5741670071147,42.59750002529472,93090.6498041586,0,3075,5467,1,3074,2240,0,152,32,65.53174997679889,0.0,,,,,,,,
arcade-game,rs_1n,1,0,39,4,20,2,22,reduced,C∪S,5,1755,49,0.6530612244897959,0.45714285714285713,0.53781512605042,0.8441558441558441,0.5,0.6280193236714976,0.8823529411764706,0.5769230769230769,0.6976744186046512,0,0.9545454545454546,19,2,0,1,1.0,560,1,85,49,0,1,340,1,92455.47813712619,592.5741670071147,24.2828750051558,93072.33517913846,0,3075,5401,1,3074,2240,0,86,32,65.53174997679889,0.0,,,,,,,,
arcade-game,rs_1n,1,0,39,4,20,2,22,raw,C,,1755,1,1.0,0.014285714285714285,0.028169014084507043,1.0,0.03076923076923077,0.059701492537313446,1.0,0.03076923076923077,0.059701492537313446,0,0.9545454545454546,20,1,1,0,0.5,560,1,0,1,0,1,340,1,93900.52089572418,580.7629579794593,0.0,94481.28385370364,0,3075,5315,1,3074,2240,0,0,0,0.0,0.0,,,,,,,,
arcade-game,rs_1n,1,0,39,4,20,2,22,raw,C∪S,1,1755,188,0.24468085106382978,0.6571428571428571,0.3565891472868217,0.39035087719298245,0.6846153846153846,0.4972067039106145,0.44813278008298757,0.8307692307692308,0.582210242587601,0,0.5454545454545454,10,2,0,10,1.0,560,1,426,188,0,1,340,1,93900.52089572418,580.7629579794593,113.8639579876326,94595.14781169128,0,3075,5742,1,3074,2240,0,427,0,0.0,0.0,,,,,,,,
arcade-game,rs_1n,1,0,39,4,20,2,22,raw,C∪S,2,1755,160,0.26875,0.6142857142857143,0.3739130434782608,0.40425531914893614,0.5846153846153846,0.47798742138364786,0.4626865671641791,0.7153846153846154,0.5619335347432025,0,0.6363636363636364,12,2,0,8,1.0,560,1,276,160,0,1,340,1,93900.52089572418,580.7629579794593,81.54783298959956,94562.83168669324,0,3075,5592,1,3074,2240,0,277,0,0.0,0.0,,,,,,,,
arcade-game,rs_1n,1,0,39,4,20,2,22,raw,C∪S,3,1755,85,0.4235294117647059,0.5142857142857142,0.464516129032258,0.6106194690265486,0.5307692307692308,0.5679012345679012,0.6774193548387096,0.6461538461538462,0.6614173228346457,0,0.7727272727272727,15,2,0,5,1.0,560,1,151,85,0,1,340,1,93900.52089572418,580.7629579794593,42.90845803916454,94524.19231174281,0,3075,5467,1,3074,2240,0,152,0,0.0,0.0,,,,,,,,
arcade-game,rs_1n,1,0,39,4,20,2,22,raw,C∪S,5,1755,49,0.6530612244897959,0.45714285714285713,0.53781512605042,0.8441558441558441,0.5,0.6280193236714976,0.8823529411764706,0.5769230769230769,0.6976744186046512,0,0.9545454545454546,19,2,0,1,1.0,560,1,85,49,0,1,340,1,93900.52089572418,580.7629579794593,24.469583004247397,94505.75343670789,0,3075,5401,1,3074,2240,0,86,0,0.0,0.0,,,,,,,,
arcade-game,rs_1n,2,0,40,4,19,2,21,n/a,A,,1755,545,0.12293577981651377,0.9571428571428572,0.21788617886178863,0.22279792746113988,0.9923076923076923,0.3638928067700988,0.23118279569892472,0.9923076923076923,0.375,0,0.38095238095238093,6,2,0,13,1.0,545,0,0,545,0,0,0,0,91158.76860567369,0.0,0.0,91158.76860567369,0,3107,3107,1,3106,0,0,0,0,0.0,0.0,,,,,,,,
arcade-game,rs_1n,2,0,40,4,19,2,21,reduced,C,,1755,1,1.0,0.014285714285714285,0.028169014084507043,1.0,0.015384615384615385,0.030303030303030307,1.0,0.015384615384615385,0.030303030303030307,0,0.9523809523809523,19,1,1,0,0.5,545,1,0,1,0,1,306,1,91158.76860567369,565.4424169915728,0.0,91724.21102266526,0,3107,5287,1,3106,2180,0,0,32,65.98658603616059,0.0,,,,,,,,
arcade-game,rs_1n,2,0,40,4,19,2,21,reduced,C∪S,1,1755,186,0.24731182795698925,0.6571428571428571,0.359375,0.405982905982906,0.7307692307692307,0.521978021978022,0.46153846153846156,0.8769230769230769,0.6047745358090185,0,0.38095238095238093,6,2,0,13,1.0,545,1,477,186,0,1,306,1,91158.76860567369,565.4424169915728,123.69212502380833,91847.90314768907,0,3107,5765,1,3106,2180,0,478,32,65.98658603616059,0.0,,,,,,,,
arcade-game,rs_1n,2,0,40,4,19,2,21,reduced,C∪S,2,1755,166,0.25301204819277107,0.6,0.35593220338983056,0.4029126213592233,0.6384615384615384,0.494047619047619,0.4647887323943662,0.7615384615384615,0.5772594752186588,0,0.42857142857142855,7,2,0,12,1.0,545,1,324,166,0,1,306,1,91158.76860567369,565.4424169915728,92.2992920386605,91816.51031470392,0,3107,5612,1,3106,2180,0,325,32,65.98658603616059,0.0,,,,,,,,
arcade-game,rs_1n,2,0,40,4,19,2,21,reduced,C∪S,3,1755,109,0.3486238532110092,0.5428571428571428,0.4245810055865922,0.5142857142857142,0.5538461538461539,0.5333333333333333,0.5789473684210527,0.676923076923077,0.624113475177305,0,0.5238095238095238,9,2,0,10,1.0,545,1,213,109,0,1,306,1,91158.76860567369,565.4424169915728,59.486874961294234,91783.69789762655,0,3107,5501,1,3106,2180,0,214,32,65.98658603616059,0.0,,,,,,,,
arcade-game,rs_1n,2,0,40,4,19,2,21,reduced,C∪S,5,1755,34,0.8235294117647058,0.4,0.5384615384615384,0.9508196721311475,0.4461538461538462,0.6073298429319371,0.9850746268656716,0.5076923076923077,0.6700507614213197,0,0.9523809523809523,18,2,0,1,1.0,545,1,61,34,0,1,306,1,91158.76860567369,565.4424169915728,17.08333403803408,91741.29435670329,0,3107,5349,1,3106,2180,0,62,32,65.98658603616059,0.0,,,,,,,,
arcade-game,rs_1n,2,0,40,4,19,2,21,raw,C,,1755,1,1.0,0.014285714285714285,0.028169014084507043,1.0,0.015384615384615385,0.030303030303030307,1.0,0.015384615384615385,0.030303030303030307,0,0.9523809523809523,19,1,1,0,0.5,545,1,0,1,0,1,306,1,90115.7116520335,569.8427919996902,0.0,90685.55444403319,0,3107,5287,1,3106,2180,0,0,0,0.0,0.0,,,,,,,,
arcade-game,rs_1n,2,0,40,4,19,2,21,raw,C∪S,1,1755,186,0.24731182795698925,0.6571428571428571,0.359375,0.405982905982906,0.7307692307692307,0.521978021978022,0.46153846153846156,0.8769230769230769,0.6047745358090185,0,0.38095238095238093,6,2,0,13,1.0,545,1,477,186,0,1,306,1,90115.7116520335,569.8427919996902,123.07249999139458,90808.62694402458,0,3107,5765,1,3106,2180,0,478,0,0.0,0.0,,,,,,,,
arcade-game,rs_1n,2,0,40,4,19,2,21,raw,C∪S,2,1755,166,0.25301204819277107,0.6,0.35593220338983056,0.4029126213592233,0.6384615384615384,0.494047619047619,0.4647887323943662,0.7615384615384615,0.5772594752186588,0,0.42857142857142855,7,2,0,12,1.0,545,1,324,166,0,1,306,1,90115.7116520335,569.8427919996902,92.51912496984005,90778.07356900303,0,3107,5612,1,3106,2180,0,325,0,0.0,0.0,,,,,,,,
arcade-game,rs_1n,2,0,40,4,19,2,21,raw,C∪S,3,1755,109,0.3486238532110092,0.5428571428571428,0.4245810055865922,0.5142857142857142,0.5538461538461539,0.5333333333333333,0.5789473684210527,0.676923076923077,0.624113475177305,0,0.5238095238095238,9,2,0,10,1.0,545,1,213,109,0,1,306,1,90115.7116520335,569.8427919996902,61.365166970063,90746.91961100325,0,3107,5501,1,3106,2180,0,214,0,0.0,0.0,,,,,,,,
arcade-game,rs_1n,2,0,40,4,19,2,21,raw,C∪S,5,1755,34,0.8235294117647058,0.4,0.5384615384615384,0.9508196721311475,0.4461538461538462,0.6073298429319371,0.9850746268656716,0.5076923076923077,0.6700507614213197,0,0.9523809523809523,18,2,0,1,1.0,545,1,61,34,0,1,306,1,90115.7116520335,569.8427919996902,17.964707978535444,90703.51915201172,0,3107,5349,1,3106,2180,0,62,0,0.0,0.0,,,,,,,,
arcade-game,rs_1n,0,0,39,4,20,2,22,n/a,QuAcq,,1755,1,1.0,0.014285714285714285,0.028169014084507043,1.0,0.007692307692307693,0.015267175572519085,1.0,0.007692307692307693,0.015267175572519085,0,1.0,20,2,0,0,1.0,0,0,0,1,0,0,0,0,8956.064583035186,0.0,0.0,8956.064583035186,55,,0,0,0,0,0,0,0,0.0,3.3107738494873047,pool_exhausted,,,0,0,0,10,1233
arcade-game,rs_1n,1,0,39,4,20,2,22,n/a,QuAcq,,1755,1,1.0,0.014285714285714285,0.028169014084507043,1.0,0.007692307692307693,0.015267175572519085,1.0,0.007692307692307693,0.015267175572519085,0,0.9545454545454546,20,1,1,0,0.5,0,0,0,1,0,0,0,0,9032.543417066336,0.0,0.0,9032.543417066336,57,,0,0,0,0,0,0,0,0.0,3.5113964080810547,pool_exhausted,,,0,0,0,14,1189
arcade-game,rs_1n,2,0,40,4,19,2,21,n/a,QuAcq,,1755,1,1.0,0.014285714285714285,0.028169014084507043,1.0,0.007692307692307693,0.015267175572519085,1.0,0.007692307692307693,0.015267175572519085,0,0.9523809523809523,19,1,1,0,0.5,0,0,0,1,0,0,0,0,7606.708167004399,0.0,0.0,7606.708167004399,46,,0,0,0,0,0,0,0,0.0,3.061208724975586,pool_exhausted,,,0,0,0,0,1210
arcade-game,rs_1n,0,0,39,4,20,2,22,n/a,QuAcq-active,,1755,27,0.8888888888888888,0.34285714285714286,0.4948453608247422,1.0,0.2923076923076923,0.4523809523809524,1.0,0.2923076923076923,0.4523809523809524,0,1.0,20,2,0,0,1.0,0,0,0,27,0,0,0,0,5213442.725957953,0.0,0.0,5213442.725957953,5000,,0,0,0,0,0,0,0,0.0,86.02885818481445,max_queries,5000,7200.0,326,13,0,702,0
arcade-game,rs_1n,1,0,39,4,20,2,22,n/a,QuAcq-active,,1755,27,0.8888888888888888,0.34285714285714286,0.4948453608247422,1.0,0.2923076923076923,0.4523809523809524,1.0,0.2923076923076923,0.4523809523809524,0,1.0,20,2,0,0,1.0,0,0,0,27,0,0,0,0,5213442.725957953,0.0,0.0,5213442.725957953,5000,,0,0,0,0,0,0,0,0.0,86.02885818481445,max_queries,5000,7200.0,326,13,0,702,0
arcade-game,rs_1n,2,0,40,4,19,2,21,n/a,QuAcq-active,,1755,27,0.8888888888888888,0.34285714285714286,0.4948453608247422,1.0,0.2923076923076923,0.4523809523809524,1.0,0.2923076923076923,0.4523809523809524,0,1.0,19,2,0,0,1.0,0,0,0,27,0,0,0,0,5213442.725957953,0.0,0.0,5213442.725957953,5000,,0,0,0,0,0,0,0,0.0,86.02885818481445,max_queries,5000,7200.0,326,13,0,702,0
arcade-game,rs_2n,0,0,78,8,39,5,44,n/a,A,,1755,400,0.1675,0.9571428571428572,0.28510638297872337,0.296551724137931,0.9923076923076923,0.4566371681415929,0.3115942028985507,0.9923076923076923,0.47426470588235287,0,0.38636363636363635,12,5,0,27,1.0,400,0,0,400,0,0,0,0,236616.86590476893,0.0,0.0,236616.86590476893,0,3218,3218,1,3217,0,0,0,0,0.0,0.0,,,,,,,,
arcade-game,rs_2n,0,0,78,8,39,5,44,reduced,C,,1755,1,0.0,0.0,0.0,0.45454545454545453,0.038461538461538464,0.07092198581560284,0.45454545454545453,0.038461538461538464,0.07092198581560284,0,0.9318181818181818,37,4,1,2,0.8,400,1,0,1,0,1,386,1,236616.86590476893,1110.6345420121215,0.0,237727.50044678105,0,3218,6418,1,3217,3200,0,0,67,169.63950003264472,0.0,,,,,,,,
arcade-game,rs_2n,0,0,78,8,39,5,44,reduced,C∪S,1,1755,236,0.21610169491525424,0.7285714285714285,0.33333333333333337,0.3771043771043771,0.8615384615384616,0.5245901639344263,0.4174757281553398,0.9923076923076923,0.5876993166287016,0,0.38636363636363635,12,5,0,27,1.0,400,1,399,236,0,1,386,1,236616.86590476893,1110.6345420121215,148.25299999210984,237875.75344677316,0,3218,6818,1,3217,3200,0,400,67,169.63950003264472,0.0,,,,,,,,
