kb,example_set,fold,zero_neg_train,n_train_pos,n_train_neg,n_test_pos,n_test_neg,n_test_total,negatives,condition,k,n_bias,size,desc_p,desc_r,desc_f1,clause_p,clause_r,clause_f1,sem_p,sem_r,sem_f1,exact_equiv,accuracy,tp,tn,fp,fn,specificity,n_mss,n_cover,n_support,n_kb,n_uncoverable,n_components,largest_component,n_greedy_fallback,stage1_ms,cover_ms,reduce_ms,total_ms,oracle_queries,stage1_batch_checks,checks_total,checks_gate,checks_admpool,checks_cover_rej,checks_cover_qx,checks_redundancy,preprocessing_checks,preprocessing_ms,memory_mb,convergence_reason,qa_max_queries,qa_timeout_s,quacq_bandaid_drops,quacq_findc_unconfirmed,quacq_empty_scope_appends,quacq_prune_partial_pruned,quacq_prune_complete_pruned
REAL-FM-4,2cov,0,0,0,11,1,6,7,raw,C∪S,5,2079,2,1.0,0.0091324200913242,0.01809954751131222,1.0,0.009345794392523364,0.018518518518518517,1.0,0.009345794392523364,0.018518518518518517,0,1.0,1,6,0,0,1.0,2078,2,0,2,0,1,2006,1,32.912792230490595,6580.450624984223,0.7382080075331032,6614.101625222247,0,13,22873,1,12,22858,0,2,0,0.0,0.0,,,,,,,,
REAL-FM-4,2cov,1,0,1,11,0,6,6,n/a,A,,2079,1479,0.14739688979039892,0.9954337899543378,0.25677267373380447,0.2670846394984326,0.9953271028037384,0.4211566979733069,0.273542600896861,0.9976635514018691,0.42936148818501757,0,1.0,0,6,0,0,1.0,1479,0,0,1479,0,0,0,0,7441.092134511564,0.0,0.0,7441.092134511564,0,2635,2635,1,2634,0,0,0,0,0.0,0.0,,,,,,,,
REAL-FM-4,2cov,1,0,1,11,0,6,6,reduced,C,,2079,1,1.0,0.0045662100456621,0.00909090909090909,1.0,0.004672897196261682,0.009302325581395347,1.0,0.004672897196261682,0.009302325581395347,0,0.8333333333333334,0,5,1,0,0.8333333333333334,1479,1,0,1,0,1,1441,1,7441.092134511564,5110.306874965318,0.0,12551.399009476881,0,2635,18904,1,2634,16269,0,0,110,347.0612109522335,0.0,,,,,,,,
REAL-FM-4,2cov,1,0,1,11,0,6,6,reduced,C∪S,1,2079,213,0.5211267605633803,0.5068493150684932,0.513888888888889,0.8109756097560976,0.9322429906542056,0.8673913043478261,0.8211538461538461,0.9976635514018691,0.9008438818565401,0,1.0,0,6,0,0,1.0,1479,1,1478,213,0,1,1441,1,7441.092134511564,5110.306874965318,340.9590410301462,12892.358050507028,0,2635,20383,1,2634,16269,0,1479,110,347.0612109522335,0.0,,,,,,,,
REAL-FM-4,2cov,1,0,1,11,0,6,6,reduced,C∪S,2,2079,1,1.0,0.0045662100456621,0.00909090909090909,1.0,0.004672897196261682,0.009302325581395347,1.0,0.004672897196261682,0.009302325581395347,0,0.8333333333333334,0,5,1,0,0.8333333333333334,1479,1,0,1,0,1,1441,1,7441.092134511564,5110.306874965318,0.6915419944562018,12552.090551471338,0,2635,18905,1,2634,16269,0,1,110,347.0612109522335,0.0,,,,,,,,
REAL-FM-4,2cov,1,0,1,11,0,6,6,reduced,C∪S,3,2079,1,1.0,0.0045662100456621,0.00909090909090909,1.0,0.004672897196261682,0.009302325581395347,1.0,0.004672897196261682,0.009302325581395347,0,0.8333333333333334,0,5,1,0,0.8333333333333334,1479,1,0,1,0,1,1441,1,7441.092134511564,5110.306874965318,0.6133749848231673,12552.012384461705,0,2635,18905,1,2634,16269,0,1,110,347.0612109522335,0.0,,,,,,,,
REAL-FM-4,2cov,1,0,1,11,0,6,6,reduced,C∪S,5,2079,1,1.0,0.0045662100456621,0.00909090909090909,1.0,0.004672897196261682,0.009302325581395347,1.0,0.004672897196261682,0.009302325581395347,0,0.8333333333333334,0,5,1,0,0.8333333333333334,1479,1,0,1,0,1,1441,1,7441.092134511564,5110.306874965318,0.7269579800777137,12552.12596745696,0,2635,18905,1,2634,16269,0,1,110,347.0612109522335,0.0,,,,,,,,
REAL-FM-4,2cov,1,0,1,11,0,6,6,raw,C,,2079,1,1.0,0.0045662100456621,0.00909090909090909,1.0,0.004672897196261682,0.009302325581395347,1.0,0.004672897196261682,0.009302325581395347,0,0.8333333333333334,0,5,1,0,0.8333333333333334,1479,1,0,1,0,1,1441,1,6948.6778702703305,5227.949708001688,0.0,12176.627578272019,0,2635,18904,1,2634,16269,0,0,0,0.0,0.0,,,,,,,,
REAL-FM-4,2cov,1,0,1,11,0,6,6,raw,C∪S,1,2079,213,0.5211267605633803,0.5068493150684932,0.513888888888889,0.8109756097560976,0.9322429906542056,0.8673913043478261,0.8211538461538461,0.9976635514018691,0.9008438818565401,0,1.0,0,6,0,0,1.0,1479,1,1478,213,0,1,1441,1,6948.6778702703305,5227.949708001688,363.6118330177851,12540.239411289804,0,2635,20383,1,2634,16269,0,1479,0,0.0,0.0,,,,,,,,
REAL-FM-4,2cov,1,0,1,11,0,6,6,raw,C∪S,2,2079,1,1.0,0.0045662100456621,0.00909090909090909,1.0,0.004672897196261682,0.009302325581395347,1.0,0.004672897196261682,0.009302325581395347,0,0.8333333333333334,0,5,1,0,0.8333333333333334,1479,1,0,1,0,1,1441,1,6948.6778702703305,5227.949708001688,0.7043330115266144,12177.331911283545,0,2635,18905,1,2634,16269,0,1,0,0.0,0.0,,,,,,,,
REAL-FM-4,2cov,1,0,1,11,0,6,6,raw,C∪S,3,2079,1,1.0,0.0045662100456621,0.00909090909090909,1.0,0.004672897196261682,0.009302325581395347,1.0,0.004672897196261682,0.009302325581395347,0,0.8333333333333334,0,5,1,0,0.8333333333333334,1479,1,0,1,0,1,1441,1,6948.6778702703305,5227.949708001688,0.6705420091748238,12177.298120281193,0,2635,18905,1,2634,16269,0,1,0,0.0,0.0,,,,,,,,
REAL-FM-4,2cov,1,0,1,11,0,6,6,raw,C∪S,5,2079,1,1.0,0.0045662100456621,0.00909090909090909,1.0,0.004672897196261682,0.009302325581395347,1.0,0.004672897196261682,0.009302325581395347,0,0.8333333333333334,0,5,1,0,0.8333333333333334,1479,1,0,1,0,1,1441,1,6948.6778702703305,5227.949708001688,0.7611250039190054,12177.388703275938,0,2635,18905,1,2634,16269,0,1,0,0.0,0.0,,,,,,,,
REAL-FM-4,2cov,2,0,1,12,0,5,5,n/a,A,,2079,1479,0.14739688979039892,0.9954337899543378,0.25677267373380447,0.2670846394984326,0.9953271028037384,0.4211566979733069,0.273542600896861,0.9976635514018691,0.42936148818501757,0,1.0,0,5,0,0,1.0,1479,0,0,1479,0,0,0,0,8159.333979245275,0.0,0.0,8159.333979245275,0,2635,2635,1,2634,0,0,0,0,0.0,0.0,,,,,,,,
REAL-FM-4,2cov,2,0,1,12,0,5,5,reduced,C,,2079,2,1.0,0.0091324200913242,0.01809954751131222,1.0,0.009345794392523364,0.018518518518518517,1.0,0.009345794392523364,0.018518518518518517,0,1.0,0,5,0,0,1.0,1479,2,0,2,0,1,1457,1,8159.333979245275,5866.169499990065,0.0,14025.50347923534,0,2635,20383,1,2634,17748,0,0,122,421.52778897434473,0.0,,,,,,,,
REAL-FM-4,2cov,2,0,1,12,0,5,5,reduced,C∪S,1,2079,213,0.5211267605633803,0.5068493150684932,0.513888888888889,0.8109756097560976,0.9322429906542056,0.8673913043478261,0.8211538461538461,0.9976635514018691,0.9008438818565401,0,1.0,0,5,0,0,1.0,1479,2,1477,213,0,1,1457,1,8159.333979245275,5866.169499990065,373.7763750250451,14399.279854260385,0,2635,21862,1,2634,17748,0,1479,122,421.52778897434473,0.0,,,,,,,,
REAL-FM-4,2cov,2,0,1,12,0,5,5,reduced,C∪S,2,2079,2,1.0,0.0091324200913242,0.01809954751131222,1.0,0.009345794392523364,0.018518518518518517,1.0,0.009345794392523364,0.018518518518518517,0,1.0,0,5,0,0,1.0,1479,2,0,2,0,1,1457,1,8159.333979245275,5866.169499990065,1.557416981086135,14027.060896216426,0,2635,20385,1,2634,17748,0,2,122,421.52778897434473,0.0,,,,,,,,
REAL-FM-4,2cov,2,0,1,12,0,5,5,reduced,C∪S,3,2079,2,1.0,0.0091324200913242,0.01809954751131222,1.0,0.009345794392523364,0.018518518518518517,1.0,0.009345794392523364,0.018518518518518517,0,1.0,0,5,0,0,1.0,1479,2,0,2,0,1,1457,1,8159.333979245275,5866.169499990065,1.4685830101370811,14026.972062245477,0,2635,20385,1,2634,17748,0,2,122,421.52778897434473,0.0,,,,,,,,
REAL-FM-4,2cov,2,0,1,12,0,5,5,reduced,C∪S,5,2079,2,1.0,0.0091324200913242,0.01809954751131222,1.0,0.009345794392523364,0.018518518518518517,1.0,0.009345794392523364,0.018518518518518517,0,1.0,0,5,0,0,1.0,1479,2,0,2,0,1,1457,1,8159.333979245275,5866.169499990065,1.333374995738268,14026.836854231078,0,2635,20385,1,2634,17748,0,2,122,421.52778897434473,0.0,,,,,,,,
REAL-FM-4,2cov,2,0,1,12,0,5,5,raw,C,,2079,2,1.0,0.0091324200913242,0.01809954751131222,1.0,0.009345794392523364,0.018518518518518517,1.0,0.009345794392523364,0.018518518518518517,0,1.0,0,5,0,0,1.0,1479,2,0,2,0,1,1457,1,7429.779524856713,6091.242040973157,0.0,13521.02156582987,0,2635,20383,1,2634,17748,0,0,0,0.0,0.0,,,,,,,,
REAL-FM-4,2cov,2,0,1,12,0,5,5,raw,C∪S,1,2079,213,0.5211267605633803,0.5068493150684932,0.513888888888889,0.8109756097560976,0.9322429906542056,0.8673913043478261,0.8211538461538461,0.9976635514018691,0.9008438818565401,0,1.0,0,5,0,0,1.0,1479,2,1477,213,0,1,1457,1,7429.779524856713,6091.242040973157,356.62704199785367,13877.648607827723,0,2635,21862,1,2634,17748,0,1479,0,0.0,0.0,,,,,,,,
REAL-FM-4,2cov,2,0,1,12,0,5,5,raw,C∪S,2,2079,2,1.0,0.0091324200913242,0.01809954751131222,1.0,0.009345794392523364,0.018518518518518517,1.0,0.009345794392523364,0.018518518518518517,0,1.0,0,5,0,0,1.0,1479,2,0,2,0,1,1457,1,7429.779524856713,6091.242040973157,1.3524160021916032,13522.373981832061,0,2635,20385,1,2634,17748,0,2,0,0.0,0.0,,,,,,,,
REAL-FM-4,2cov,2,0,1,12,0,5,5,raw,C∪S,3,2079,2,1.0,0.0091324200913242,0.01809954751131222,1.0,0.009345794392523364,0.018518518518518517,1.0,0.009345794392523364,0.018518518518518517,0,1.0,0,5,0,0,1.0,1479,2,0,2,0,1,1457,1,7429.779524856713,6091.242040973157,1.2044589966535568,13522.226024826523,0,2635,20385,1,2634,17748,0,2,0,0.0,0.0,,,,,,,,
REAL-FM-4,2cov,2,0,1,12,0,5,5,raw,C∪S,5,2079,2,1.0,0.0091324200913242,0.01809954751131222,1.0,0.009345794392523364,0.018518518518518517,1.0,0.009345794392523364,0.018518518518518517,0,1.0,0,5,0,0,1.0,1479,2,0,2,0,1,1457,1,7429.779524856713,6091.242040973157,1.4812499866820872,13522.502815816551,0,2635,20385,1,2634,17748,0,2,0,0.0,0.0,,,,,,,,
REAL-FM-4,2cov,0,0,0,11,1,6,7,n/a,QuAcq,,2079,1,1.0,0.0045662100456621,0.00909090909090909,1.0,0.004672897196261682,0.009302325581395347,1.0,0.004672897196261682,0.009302325581395347,0,1.0,1,6,0,0,1.0,0,0,0,1,0,0,0,0,7153.792541939765,0.0,0.0,7153.792541939765,28,,0,0,0,0,0,0,0,0.0,3.4020557403564453,pool_exhausted,,,0,0,0,0,0
REAL-FM-4,2cov,1,0,1,11,0,6,6,n/a,QuAcq,,2079,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8333333333333334,0,5,1,0,0.8333333333333334,0,0,0,0,0,0,0,0,489.9572499562055,0.0,0.0,489.9572499562055,1,,0,0,0,0,0,0,0,0.0,3.1921634674072266,pool_exhausted,,,0,0,0,0,600
REAL-FM-4,2cov,2,0,1,12,0,5,5,n/a,QuAcq,,2079,1,1.0,0.0045662100456621,0.00909090909090909,1.0,0.004672897196261682,0.009302325581395347,1.0,0.004672897196261682,0.009302325581395347,0,1.0,0,5,0,0,1.0,0,0,0,1,0,0,0,0,7505.766957998276,0.0,0.0,7505.766957998276,29,,0,0,0,0,0,0,0,0.0,3.2750110626220703,pool_exhausted,,,0,0,0,0,600
REAL-FM-4,2cov,0,0,0,11,1,6,7,n/a,QuAcq-active,,2079,26,0.8461538461538461,0.1004566210045662,0.17959183673469387,1.0,0.10046728971962617,0.18259023354564755,1.0,0.10046728971962617,0.18259023354564755,0,1.0,1,6,0,0,1.0,0,0,0,26,0,0,0,0,15490695.899792016,0.0,0.0,15490695.899792016,5000,,0,0,0,0,0,0,0,0.0,162.33768463134766,max_queries,5000,20000.0,196,85,0,54,0
REAL-FM-4,2cov,1,0,1,11,0,6,6,n/a,QuAcq-active,,2079,26,0.8461538461538461,0.1004566210045662,0.17959183673469387,1.0,0.10046728971962617,0.18259023354564755,1.0,0.10046728971962617,0.18259023354564755,0,1.0,0,6,0,0,1.0,0,0,0,26,0,0,0,0,15490695.899792016,0.0,0.0,15490695.899792016,5000,,0,0,0,0,0,0,0,0.0,162.33768463134766,max_queries,5000,20000.0,196,85,0,54,0
REAL-FM-4,2cov,2,0,1,12,0,5,5,n/a,QuAcq-active,,2079,26,0.8461538461538461,0.1004566210045662,0.17959183673469387,1.0,0.10046728971962617,0.18259023354564755,1.0,0.10046728971962617,0.18259023354564755,0,1.0,0,5,0,0,1.0,0,0,0,26,0,0,0,0,15490695.899792016,0.0,0.0,15490695.899792016,5000,,0,0,0,0,0,0,0,0.0,162.33768463134766,max_queries,5000,20000.0,196,85,0,54,0
REAL-FM-4,ff,0,0,64,4,32,3,35,n/a,A,,2079,923,0.2361863488624052,0.9954337899543378,0.38178633975481613,0.3641025641025641,0.9953271028037384,0.5331664580725908,0.37588028169014087,0.9976635514018691,0.5460358056265985,0,0.7142857142857143,22,3,0,10,1.0,923,0,0,923,0,0,0,0,334455.3587717237,0.0,0.0,334455.3587717237,0,3325,3325,1,3324,0,0,0,0,0.0,0.0,,,,,,,,
REAL-FM-4,ff,0,0,64,4,32,3,35,reduced,C,,2079,1,0.0,0.0,0.0,0.5714285714285714,0.009345794392523364,0.018390804597701146,0.5714285714285714,0.009345794392523364,0.018390804597701146,0,1.0,32,3,0,0,1.0,923,1,0,1,0,1,704,1,334455.3587717237,1753.7270419998094,0.0,336209.0858137235,0,3325,7017,1,3324,3692,0,0,70,445.17399900360033,0.0,,,,,,,,
REAL-FM-4,ff,0,0,64,4,32,3,35,reduced,C∪S,1,2079,217,0.6866359447004609,0.680365296803653,0.6834862385321101,0.784,0.6869158878504673,0.7322540473225404,0.8005115089514067,0.7313084112149533,0.7643467643467643,0,0.8857142857142857,28,3,0,4,1.0,923,1,614,217,0,1,704,1,334455.3587717237,1753.7270419998094,279.8531249864027,336488.9389387099,0,3325,7632,1,3324,3692,0,615,70,445.17399900360033,0.0,,,,,,,,
REAL-FM-4,ff,0,0,64,4,32,3,35,reduced,C∪S,2,2079,167,0.6467065868263473,0.4931506849315068,0.5595854922279793,0.7761194029850746,0.48598130841121495,0.5977011494252873,0.8049645390070922,0.530373831775701,0.6394366197183099,0,0.9142857142857143,29,3,0,3,1.0,923,1,411,167,0,1,704,1,334455.3587717237,1753.7270419998094,189.8646670160815,336398.9504807396,0,3325,7429,1,3324,3692,0,412,70,445.17399900360033,0.0,,,,,,,,
REAL-FM-4,ff,0,0,64,4,32,3,35,reduced,C∪S,3,2079,123,0.7642276422764228,0.4292237442922374,0.5497076023391813,0.8564593301435407,0.4182242990654206,0.5620094191522763,0.8818181818181818,0.4532710280373832,0.5987654320987654,0,0.9428571428571428,30,3,0,2,1.0,923,1,306,123,0,1,704,1,334455.3587717237,1753.7270419998094,139.8499999777414,336348.93581370125,0,3325,7324,1,3324,3692,0,307,70,445.17399900360033,0.0,,,,,,,,
REAL-FM-4,ff,0,0,64,4,32,3,35,reduced,C∪S,5,2079,95,0.8105263157894737,0.3515981735159817,0.4904458598726114,0.8869047619047619,0.34813084112149534,0.5,0.9096045197740112,0.37616822429906543,0.5322314049586777,0,0.9714285714285714,31,3,0,1,1.0,923,1,246,95,0,1,704,1,334455.3587717237,1753.7270419998094,110.3610839927569,336319.44689771626,0,3325,7264,1,3324,3692,0,247,70,445.17399900360033,0.0,,,,,,,,
REAL-FM-4,ff,0,0,64,4,32,3,35,raw,C,,2079,1,0.0,0.0,0.0,0.5714285714285714,0.009345794392523364,0.018390804597701146,0.5714285714285714,0.009345794392523364,0.018390804597701146,0,1.0,32,3,0,0,1.0,923,1,0,1,0,1,704,1,329256.31008815253,1711.861542018596,0.0,330968.1716301711,0,3325,7017,1,3324,3692,0,0,0,0.0,0.0,,,,,,,,
REAL-FM-4,ff,0,0,64,4,32,3,35,raw,C∪S,1,2079,217,0.6866359447004609,0.680365296803653,0.6834862385321101,0.784,0.6869158878504673,0.7322540473225404,0.8005115089514067,0.7313084112149533,0.7643467643467643,0,0.8857142857142857,28,3,0,4,1.0,923,1,614,217,0,1,704,1,329256.31008815253,1711.861542018596,271.931582945399,331240.1032131165,0,3325,7632,1,3324,3692,0,615,0,0.0,0.0,,,,,,,,
REAL-FM-4,ff,0,0,64,4,32,3,35,raw,C∪S,2,2079,167,0.6467065868263473,0.4931506849315068,0.5595854922279793,0.7761194029850746,0.48598130841121495,0.5977011494252873,0.8049645390070922,0.530373831775701,0.6394366197183099,0,0.9142857142857143,29,3,0,3,1.0,923,1,411,167,0,1,704,1,329256.31008815253,1711.861542018596,192.07474996801466,331160.24638013914,0,3325,7429,1,3324,3692,0,412,0,0.0,0.0,,,,,,,,
REAL-FM-4,ff,0,0,64,4,32,3,35,raw,C∪S,3,2079,123,0.7642276422764228,0.4292237442922374,0.5497076023391813,0.8564593301435407,0.4182242990654206,0.5620094191522763,0.8818181818181818,0.4532710280373832,0.5987654320987654,0,0.9428571428571428,30,3,0,2,1.0,923,1,306,123,0,1,704,1,329256.31008815253,1711.861542018596,141.6874589631334,331109.85908913426,0,3325,7324,1,3324,3692,0,307,0,0.0,0.0,,,,,,,,
REAL-FM-4,ff,0,0,64,4,32,3,35,raw,C∪S,5,2079,95,0.8105263157894737,0.3515981735159817,0.4904458598726114,0.8869047619047619,0.34813084112149534,0.5,0.9096045197740112,0.37616822429906543,0.5322314049586777,0,0.9714285714285714,31,3,0,1,1.0,923,1,246,95,0,1,704,1,329256.31008815253,1711.861542018596,111.10387498047203,331079.2755051516,0,3325,7264,1,3324,3692,0,247,0,0.0,0.0,,,,,,,,
REAL-FM-4,ff,1,0,64,5,32,2,34,n/a,A,,2079,880,0.24772727272727274,0.9954337899543378,0.3967242948134668,0.3783303730017762,0.9953271028037384,0.5482625482625483,0.3888888888888889,0.9976635514018691,0.5596330275229358,0,0.6764705882352942,21,2,0,11,1.0,880,0,0,880,0,0,0,0,324365.99228385603,0.0,0.0,324365.99228385603,0,3389,3389,1,3388,0,0,0,0,0.0,0.0,,,,,,,,
REAL-FM-4,ff,1,0,64,5,32,2,34,reduced,C,,2079,1,0.0,0.0,0.0,0.5714285714285714,0.009345794392523364,0.018390804597701146,0.5714285714285714,0.009345794392523364,0.018390804597701146,0,1.0,32,2,0,0,1.0,880,1,0,1,0,1,690,1,324365.99228385603,2121.6838330146857,0.0,326487.6761168707,0,3389,7789,1,3388,4400,0,0,74,599.3371660006233,0.0,,,,,,,,
REAL-FM-4,ff,1,0,64,5,32,2,34,reduced,C∪S,1,2079,224,0.6383928571428571,0.6529680365296804,0.6455981941309256,0.7555012224938875,0.7219626168224299,0.7383512544802867,0.7697674418604651,0.7733644859813084,0.7715617715617715,0,0.7941176470588235,25,2,0,7,1.0,880,1,707,224,0,1,690,1,324365.99228385603,2121.6838330146857,312.1076669776812,326799.7837838484,0,3389,8497,1,3388,4400,0,708,74,599.3371660006233,0.0,,,,,,,,
REAL-FM-4,ff,1,0,64,5,32,2,34,reduced,C∪S,2,2079,148,0.722972972972973,0.4885844748858447,0.5831062670299727,0.8313253012048193,0.48364485981308414,0.6115214180206795,0.8528301886792453,0.5280373831775701,0.6522366522366522,0,0.9117647058823529,29,2,0,3,1.0,880,1,387,148,0,1,690,1,324365.99228385603,2121.6838330146857,179.02891599806026,326666.7050328688,0,3389,8177,1,3388,4400,0,388,74,599.3371660006233,0.0,,,,,,,,
REAL-FM-4,ff,1,0,64,5,32,2,34,reduced,C∪S,3,2079,115,0.7478260869565218,0.3926940639269406,0.5149700598802395,0.8522167487684729,0.40420560747663553,0.5483359746434231,0.875,0.441588785046729,0.5869565217391305,0,0.9117647058823529,29,2,0,3,1.0,880,1,319,115,0,1,690,1,324365.99228385603,2121.6838330146857,155.1323749590665,326642.8084918298,0,3389,8109,1,3388,4400,0,320,74,599.3371660006233,0.0,,,,,,,,
REAL-FM-4,ff,1,0,64,5,32,2,34,reduced,C∪S,5,2079,93,0.7956989247311828,0.3378995433789954,0.47435897435897423,0.8765432098765432,0.3317757009345794,0.48135593220338974,0.8953488372093024,0.3598130841121495,0.5133333333333333,0,0.9411764705882353,30,2,0,2,1.0,880,1,256,93,0,1,690,1,324365.99228385603,2121.6838330146857,121.89033400500193,326609.5664508757,0,3389,8046,1,3388,4400,0,257,74,599.3371660006233,0.0,,,,,,,,
REAL-FM-4,ff,1,0,64,5,32,2,34,raw,C,,2079,1,0.0,0.0,0.0,0.5714285714285714,0.009345794392523364,0.018390804597701146,0.5714285714285714,0.009345794392523364,0.018390804597701146,0,1.0,32,2,0,0,1.0,880,1,0,1,0,1,690,1,319584.8861952545,2035.8869999763556,0.0,321620.77319523087,0,3389,7789,1,3388,4400,0,0,0,0.0,0.0,,,,,,,,
REAL-FM-4,ff,1,0,64,5,32,2,34,raw,C∪S,1,2079,224,0.6383928571428571,0.6529680365296804,0.6455981941309256,0.7555012224938875,0.7219626168224299,0.7383512544802867,0.7697674418604651,0.7733644859813084,0.7715617715617715,0,0.7941176470588235,25,2,0,7,1.0,880,1,707,224,0,1,690,1,319584.8861952545,2035.8869999763556,308.5697920178063,321929.3429872487,0,3389,8497,1,3388,4400,0,708,0,0.0,0.0,,,,,,,,
REAL-FM-4,ff,1,0,64,5,32,2,34,raw,C∪S,2,2079,148,0.722972972972973,0.4885844748858447,0.5831062670299727,0.8313253012048193,0.48364485981308414,0.6115214180206795,0.8528301886792453,0.5280373831775701,0.6522366522366522,0,0.9117647058823529,29,2,0,3,1.0,880,1,387,148,0,1,690,1,319584.8861952545,2035.8869999763556,179.2630419950001,321800.03623722587,0,3389,8177,1,3388,4400,0,388,0,0.0,0.0,,,,,,,,
